PopSize,MutationProbgene,MutationProbIndividual,CrossoverProb,ElitismProb,NumberOfGenerations,BestFitness,RealReturn,
500,0.3,0.3,0.6,0.2,200,-110.65854,0.2587612572963866,
500,0.3,0.3,0.6,0.2,500,-109.83347,0.21388750305273843,
500,0.3,0.3,0.6,0.2,1000,-203.3414,0.22849208340769234,
500,0.3,0.3,0.6,0.5,200,-189.40794,0.17057195832437555,
500,0.3,0.3,0.6,0.5,500,-235.07903,0.2597075866879402,
500,0.3,0.3,0.6,0.5,1000,-545.3066,0.10447496469628471,
500,0.3,0.3,0.6,0.8,200,-82.62477,0.18189132769450994,
500,0.3,0.3,0.6,0.8,500,-96.62252,0.3052677292261301,
500,0.3,0.3,0.6,0.8,1000,-201.98067,0.16037470307202042,
500,0.3,0.3,0.8,0.1,200,-37.95656,0.2786325508522378,
500,0.3,0.3,0.8,0.1,500,-104.670166,0.2401290608580072,
500,0.3,0.3,0.8,0.1,1000,-195.91943,0.2502714356178534,
500,0.3,0.3,0.8,0.15,200,-95.37008,0.22100216204924628,
500,0.3,0.3,0.8,0.15,500,-57.60572,0.19139343108407308,
500,0.3,0.3,0.8,0.15,1000,-143.51834,0.1675460653176204,
500,0.3,0.3,0.8,0.2,200,-79.704216,0.25012575670739423,
500,0.3,0.3,0.8,0.2,500,-309.28613,0.18449167486762932,
500,0.3,0.3,0.8,0.2,1000,-294.04782,0.1673832102848445,
500,0.3,0.3,0.8,0.5,200,-284.29742,0.23534096450720068,
500,0.3,0.3,0.8,0.5,500,-222.8781,0.2873581652296936,
500,0.3,0.3,0.8,0.5,1000,-365.12192,0.2697903062193664,
500,0.3,0.3,0.8,0.8,200,-75.31016,0.1717870177731743,
500,0.3,0.3,0.8,0.8,500,-97.817406,0.22895765321101685,
500,0.3,0.3,0.8,0.8,1000,-316.24454,0.22813576978761407,
500,0.3,0.3,0.9,0.1,200,-241.30412,0.25546692180117647,
500,0.3,0.3,0.9,0.1,500,-134.40965,0.2995963449116411,
500,0.3,0.3,0.9,0.1,1000,-115.72254,0.24944604893500585,
500,0.3,0.3,0.9,0.15,200,-152.73506,0.26333966493464805,
500,0.3,0.3,0.9,0.15,500,-266.89163,0.2273769053405056,
500,0.3,0.3,0.9,0.15,1000,-184.55273,0.2693501891846973,
500,0.3,0.3,0.9,0.2,200,-490.58997,0.18331639398045324,
500,0.3,0.3,0.9,0.2,500,-349.2605,0.16023998625759675,
500,0.3,0.3,0.9,0.2,1000,-221.28041,0.24548496934482508,
500,0.3,0.3,0.9,0.5,200,-128.16167,0.2336640377829516,
500,0.3,0.3,0.9,0.5,500,-426.04926,0.1363508480105727,
500,0.3,0.3,0.9,0.5,1000,-536.6171,0.156419859247635,
500,0.3,0.3,0.9,0.8,200,-87.7331,0.2138633068954072,
500,0.3,0.3,0.9,0.8,500,-207.59085,0.3293046389225619,
500,0.3,0.3,0.9,0.8,1000,-166.07364,0.30580446495529,
500,0.3,0.5,0.1,0.1,200,-172.23724,0.18643848542026456,
500,0.3,0.5,0.1,0.1,500,-205.34444,0.13856276881325,
500,0.3,0.5,0.1,0.1,1000,-214.27173,0.25099512116790446,
500,0.3,0.5,0.1,0.15,200,-103.08921,0.24882599317992682,
500,0.3,0.5,0.1,0.15,500,-313.98126,0.25189306341766415,
500,0.3,0.5,0.1,0.15,1000,-203.872,0.19237813494971467,
500,0.3,0.5,0.1,0.2,200,-91.58086,0.26902276649028606,
500,0.3,0.5,0.1,0.2,500,-165.6055,0.28626120467204863,
500,0.3,0.5,0.1,0.2,1000,-340.90857,0.19759628694955936,
500,0.3,0.5,0.1,0.5,200,-126.57284,0.2437276777374099,
500,0.3,0.5,0.1,0.5,500,-179.2247,0.23199068065511327,
500,0.3,0.5,0.1,0.5,1000,-339.1923,0.2448818415136329,
500,0.3,0.5,0.1,0.8,200,-300.5735,0.2129424011889204,
500,0.3,0.5,0.1,0.8,500,-84.55551,0.2726480691311177,
500,0.3,0.5,0.1,0.8,1000,-309.89804,0.268519941286493,
500,0.3,0.5,0.2,0.1,200,-167.25151,0.21553544742039912,
500,0.3,0.5,0.2,0.1,500,-529.4061,0.1833476196408121,
500,0.3,0.5,0.2,0.1,1000,-426.05002,0.20766791109525778,
500,0.3,0.5,0.2,0.15,200,-226.23929,0.1807198228264741,
500,0.3,0.5,0.2,0.15,500,-215.50175,0.2501753160982111,
500,0.3,0.5,0.2,0.15,1000,-214.92888,0.30475250762434053,
500,0.3,0.5,0.2,0.2,200,-174.34122,0.34489376437344116,
500,0.3,0.5,0.2,0.2,500,-188.9536,0.22003944876161563,
500,0.3,0.5,0.2,0.2,1000,-308.38376,0.22397864077416332,
500,0.3,0.5,0.2,0.5,200,-82.59918,0.24191456538198738,
500,0.3,0.5,0.2,0.5,500,-146.59222,0.23235183080124236,
500,0.3,0.5,0.2,0.5,1000,-319.05676,0.25419928671188124,
500,0.3,0.5,0.2,0.8,200,-29.962881,0.18972562316384128,
500,0.3,0.5,0.2,0.8,500,-214.87886,0.18623599182331405,
500,0.3,0.5,0.2,0.8,1000,-136.51141,0.19831889167823652,
500,0.3,0.5,0.3,0.1,200,-404.87973,0.34647620009157604,
500,0.3,0.5,0.3,0.1,500,-253.29016,0.2381910641350387,
500,0.3,0.5,0.3,0.1,1000,-204.20073,0.16967060724484306,
500,0.3,0.5,0.3,0.15,200,-185.9027,0.21177904795281635,
500,0.3,0.5,0.3,0.15,500,-306.3472,0.2973026941769445,
500,0.3,0.5,0.3,0.15,1000,-144.92444,0.25965158473487443,
500,0.3,0.5,0.3,0.2,200,-256.68088,0.1789472157555592,
500,0.3,0.5,0.3,0.2,500,-184.6367,0.1928892983340591,
500,0.3,0.5,0.3,0.2,1000,-164.41989,0.08932235085662887,
500,0.3,0.5,0.3,0.5,200,-249.25574,0.26213324067736204,
500,0.3,0.5,0.3,0.5,500,-155.32959,0.20115477892185787,
500,0.3,0.5,0.3,0.5,1000,-103.87175,0.158574697627494,
500,0.3,0.5,0.3,0.8,200,-84.233734,0.2356764708299641,
500,0.3,0.5,0.3,0.8,500,-176.11028,0.154736545621496,
500,0.3,0.5,0.3,0.8,1000,-187.83755,0.22025869686577254,
500,0.3,0.5,0.6,0.1,200,-184.28143,0.22051563892754678,
500,0.3,0.5,0.6,0.1,500,-324.85648,0.19876970419905715,
500,0.3,0.5,0.6,0.1,1000,-175.159,0.3128514534436753,
500,0.3,0.5,0.6,0.15,200,-293.274,0.17841905880007541,
500,0.3,0.5,0.6,0.15,500,-210.40675,0.2494411155083155,
500,0.3,0.5,0.6,0.15,1000,-148.68321,0.2296689219321737,
500,0.3,0.5,0.6,0.2,200,-118.91113,0.1851880468822408,
500,0.3,0.5,0.6,0.2,500,-250.72273,0.23523492713260089,
500,0.3,0.5,0.6,0.2,1000,-467.4651,0.12858406912763098,
500,0.3,0.5,0.6,0.5,200,-142.0802,0.19279935378325988,
500,0.3,0.5,0.6,0.5,500,-157.9866,0.23473876117771053,
500,0.3,0.5,0.6,0.5,1000,-249.7282,0.2868597884880426,
500,0.3,0.5,0.6,0.8,200,-132.31725,0.17665774766786727,
500,0.3,0.5,0.6,0.8,500,-55.276703,0.20283774158127799,
500,0.3,0.5,0.6,0.8,1000,-199.44972,0.18586811387067337,
500,0.3,0.5,0.8,0.1,200,-42.06534,0.28483943415721075,
500,0.3,0.5,0.8,0.1,500,-225.20958,0.1727626523184732,
500,0.3,0.5,0.8,0.1,1000,-393.8507,0.22688946089964065,
500,0.3,0.5,0.8,0.15,200,-196.11588,0.25108543368339076,
500,0.3,0.5,0.8,0.15,500,-226.49467,0.30648078309850885,
500,0.3,0.5,0.8,0.15,1000,-178.63586,0.20964053151033932,
500,0.3,0.5,0.8,0.2,200,-78.29318,0.4112453614639604,
500,0.3,0.5,0.8,0.2,500,-233.00179,0.20905631235581995,
500,0.3,0.5,0.8,0.2,1000,-368.7944,0.17260634542302783,
500,0.3,0.5,0.8,0.5,200,-305.67972,0.25260862202525214,
500,0.3,0.5,0.8,0.5,500,-200.8247,0.18063310188439036,
500,0.3,0.5,0.8,0.5,1000,-500.21338,0.2578377001267346,
500,0.3,0.5,0.8,0.8,200,-16.56694,0.16512095298664367,
500,0.3,0.5,0.8,0.8,500,-141.83101,0.2664965411413097,
500,0.3,0.5,0.8,0.8,1000,-160.98917,0.21214076140336965,
500,0.3,0.5,0.9,0.1,200,-98.43319,0.24374064602604875,
500,0.3,0.5,0.9,0.1,500,-163.6186,0.3000234410802796,
500,0.3,0.5,0.9,0.1,1000,-176.27744,0.26130141778645816,
500,0.3,0.5,0.9,0.15,200,-317.78076,0.23168711727833097,
500,0.3,0.5,0.9,0.15,500,-206.3441,0.2578873626955997,
500,0.3,0.5,0.9,0.15,1000,-235.42607,0.24629913055773525,
500,0.3,0.5,0.9,0.2,200,-143.29616,0.18375066727089656,
500,0.3,0.5,0.9,0.2,500,-183.16089,0.3051636461299089,
500,0.3,0.5,0.9,0.2,1000,-249.2124,0.21533703946404317,
500,0.3,0.5,0.9,0.5,200,-153.85631,0.23006444157313488,
500,0.3,0.5,0.9,0.5,500,-127.43258,0.29363479100604517,
500,0.3,0.5,0.9,0.5,1000,-225.38782,0.16806516612061384,
500,0.3,0.5,0.9,0.8,200,-28.766146,0.2058651783922377,
500,0.3,0.5,0.9,0.8,500,-189.63403,0.2705012211154676,
500,0.3,0.5,0.9,0.8,1000,-167.70609,0.1294275952558789,
500,0.3,0.8,0.1,0.1,200,-132.04202,0.29860002737099595,
500,0.3,0.8,0.1,0.1,500,-199.78316,0.20422292102080838,
500,0.3,0.8,0.1,0.1,1000,-312.2024,0.15912586823957087,
500,0.3,0.8,0.1,0.15,200,-129.3831,0.2830197684044912,
500,0.3,0.8,0.1,0.15,500,-237.68452,0.23355097751548404,
500,0.3,0.8,0.1,0.15,1000,-368.79514,0.13097955195974503,
500,0.3,0.8,0.1,0.2,200,-265.6427,0.2590370259541981,
500,0.3,0.8,0.1,0.2,500,-252.22925,0.17476193173470117,
500,0.3,0.8,0.1,0.2,1000,-351.29892,0.18480161706111237,
500,0.3,0.8,0.1,0.5,200,-123.44144,0.1187850709740819,
500,0.3,0.8,0.1,0.5,500,-181.00293,0.18452287879259407,
500,0.3,0.8,0.1,0.5,1000,-217.0448,0.20634728751401102,
500,0.3,0.8,0.1,0.8,200,-6.553329,0.1988829221444432,
500,0.3,0.8,0.1,0.8,500,-307.5183,0.20748916300920342,
500,0.3,0.8,0.1,0.8,1000,-152.58887,0.26314255149904997,
500,0.3,0.8,0.2,0.1,200,-140.69579,0.1944797325969788,
500,0.3,0.8,0.2,0.1,500,-425.46594,0.1818050324768245,
500,0.3,0.8,0.2,0.1,1000,-232.63832,0.18414604652018754,
500,0.3,0.8,0.2,0.15,200,-261.8054,0.20492349704577947,
500,0.3,0.8,0.2,0.15,500,-198.78465,0.22934687793594494,
500,0.3,0.8,0.2,0.15,1000,-411.59253,0.2520077484444242,
500,0.3,0.8,0.2,0.2,200,-162.52731,0.24139570646341327,
500,0.3,0.8,0.2,0.2,500,-205.02563,0.20878598223424694,
500,0.3,0.8,0.2,0.2,1000,-384.17365,0.2256853459702438,
500,0.3,0.8,0.2,0.5,200,-148.07964,0.3122447348261353,
500,0.3,0.8,0.2,0.5,500,-282.49167,0.19772958409686728,
500,0.3,0.8,0.2,0.5,1000,-278.10767,0.2432666550815548,
500,0.3,0.8,0.2,0.8,200,-87.931595,0.1970478767825026,
500,0.3,0.8,0.2,0.8,500,-72.26332,0.27667339957358994,
500,0.3,0.8,0.2,0.8,1000,-125.95191,0.19842067081514345,
500,0.3,0.8,0.3,0.1,200,-989.1741,0.16183622234439682,
500,0.3,0.8,0.3,0.1,500,-162.76051,0.15130375416780653,
500,0.3,0.8,0.3,0.1,1000,-230.53612,0.17664360825316833,
500,0.3,0.8,0.3,0.15,200,-173.74629,0.19729647889613874,
500,0.3,0.8,0.3,0.15,500,-199.09897,0.15501627910638213,
500,0.3,0.8,0.3,0.15,1000,-326.3371,0.2460744040047939,
500,0.3,0.8,0.3,0.2,200,-177.01547,0.2334012925907763,
500,0.3,0.8,0.3,0.2,500,-144.24998,0.2438171092200129,
500,0.3,0.8,0.3,0.2,1000,-372.65396,0.23507576191975443,
500,0.3,0.8,0.3,0.5,200,-88.784386,0.25468619004516646,
500,0.3,0.8,0.3,0.5,500,-277.8789,0.2699713665291339,
500,0.3,0.8,0.3,0.5,1000,-257.08328,0.309699706023518,
500,0.3,0.8,0.3,0.8,200,-47.557034,0.19848173599696312,
500,0.3,0.8,0.3,0.8,500,-59.261955,0.1938255350793472,
500,0.3,0.8,0.3,0.8,1000,-297.7009,0.2329777068052307,
500,0.3,0.8,0.6,0.1,200,-278.79727,0.2984079482738134,
500,0.3,0.8,0.6,0.1,500,-164.50313,0.2797889408728086,
500,0.3,0.8,0.6,0.1,1000,-291.91574,0.204781860045962,
500,0.3,0.8,0.6,0.15,200,-97.577255,0.2821038883085702,
500,0.3,0.8,0.6,0.15,500,-295.5165,0.3043406153836319,
500,0.3,0.8,0.6,0.15,1000,-258.88278,0.30332850957276636,
500,0.3,0.8,0.6,0.2,200,-116.70305,0.37251920394210947,
500,0.3,0.8,0.6,0.2,500,-67.247154,0.27587997314817747,
500,0.3,0.8,0.6,0.2,1000,-292.95465,0.16731294519719841,
500,0.3,0.8,0.6,0.5,200,-169.86325,0.2897978688433475,
500,0.3,0.8,0.6,0.5,500,-183.24524,0.22683164429197686,
500,0.3,0.8,0.6,0.5,1000,-245.15704,0.2271097966956263,
500,0.3,0.8,0.6,0.8,200,-613.9351,0.11120981817602445,
500,0.3,0.8,0.6,0.8,500,-112.59283,0.19555852158467055,
500,0.3,0.8,0.6,0.8,1000,-101.35895,0.2697248360872747,
500,0.3,0.8,0.8,0.1,200,-77.23281,0.22587914802443773,
500,0.3,0.8,0.8,0.1,500,-95.33447,0.2163499216940798,
500,0.3,0.8,0.8,0.1,1000,-174.34349,0.2684776790432731,
500,0.3,0.8,0.8,0.15,200,-76.05111,0.1408999465508578,
500,0.3,0.8,0.8,0.15,500,-144.4789,0.221194644781412,
500,0.3,0.8,0.8,0.15,1000,-429.59845,0.27973141369585963,
500,0.3,0.8,0.8,0.2,200,-110.164566,0.2251309105964764,
500,0.3,0.8,0.8,0.2,500,-231.11102,0.287030897953756,
500,0.3,0.8,0.8,0.2,1000,-286.47888,0.21620042402340067,
500,0.3,0.8,0.8,0.5,200,-137.08421,0.23582496757535987,
500,0.3,0.8,0.8,0.5,500,-403.03192,0.21997801183396248,
500,0.3,0.8,0.8,0.5,1000,-216.36852,0.3111398867081164,
500,0.3,0.8,0.8,0.8,200,-212.12372,0.17645638777910735,
500,0.3,0.8,0.8,0.8,500,-182.42711,0.17437276942227517,
500,0.3,0.8,0.8,0.8,1000,-335.47736,0.21163696295923906,
500,0.3,0.8,0.9,0.1,200,-196.69844,0.15947175586686677,
500,0.3,0.8,0.9,0.1,500,-70.75344,0.2838999076112605,
500,0.3,0.8,0.9,0.1,1000,-154.37816,0.24073145187338724,
500,0.3,0.8,0.9,0.15,200,-148.09346,0.2901411045277342,
500,0.3,0.8,0.9,0.15,500,-74.15954,0.3529970621185388,
500,0.3,0.8,0.9,0.15,1000,-161.76453,0.2387948854191603,
500,0.3,0.8,0.9,0.2,200,-39.290714,0.29693470932402216,
500,0.3,0.8,0.9,0.2,500,-159.71417,0.22197449558311774,
500,0.3,0.8,0.9,0.2,1000,-272.98465,0.12882419604489123,
500,0.3,0.8,0.9,0.5,200,-109.02316,0.26992590680712675,
500,0.3,0.8,0.9,0.5,500,-122.57948,0.27106873694168143,
500,0.3,0.8,0.9,0.5,1000,-316.55612,0.23782849925997926,
500,0.3,0.8,0.9,0.8,200,-90.66252,0.19084839622003152,
500,0.3,0.8,0.9,0.8,500,-61.246925,0.10742075845703496,
500,0.3,0.8,0.9,0.8,1000,-248.81952,0.3114950222039966,
500,0.5,0.05,0.1,0.1,200,-96.3006,0.21777237983482275,
500,0.5,0.05,0.1,0.1,500,-36.111847,0.18547791702239586,
500,0.5,0.05,0.1,0.1,1000,-26.60144,0.2829951915416009,
500,0.5,0.05,0.1,0.15,200,0.41649455,0.23901156980606042,
500,0.5,0.05,0.1,0.15,500,-2.5750124,0.23776293416806116,
500,0.5,0.05,0.1,0.15,1000,-50.98134,0.29294972124786567,
500,0.5,0.05,0.1,0.2,200,-8.114857,0.2921738876703637,
500,0.5,0.05,0.1,0.2,500,-19.424913,0.22722665871038628,
500,0.5,0.05,0.1,0.2,1000,-26.428019,0.25597449191662264,
500,0.5,0.05,0.1,0.5,200,0.6365741,0.2477003083019363,
500,0.5,0.05,0.1,0.5,500,-4.0961957,0.24528839525920543,
500,0.5,0.05,0.1,0.5,1000,-13.219863,0.26778213604415474,
500,0.5,0.05,0.1,0.8,200,1.3381364,0.27995320468982454,
500,0.5,0.05,0.1,0.8,500,0.7171228,0.31127595006539216,
500,0.5,0.05,0.1,0.8,1000,-62.934227,0.2071121227337914,
500,0.5,0.05,0.2,0.1,200,-19.094542,0.30303935583638725,
500,0.5,0.05,0.2,0.1,500,-59.876446,0.26559047203408065,
500,0.5,0.05,0.2,0.1,1000,-102.302345,0.27541569292793333,
500,0.5,0.05,0.2,0.15,200,-1.0934726,0.26643425206147525,
500,0.5,0.05,0.2,0.15,500,-78.80252,0.18124010517143538,
500,0.5,0.05,0.2,0.15,1000,-21.505749,0.26162316853915624,
500,0.5,0.05,0.2,0.2,200,-17.198408,0.28830499361921413,
500,0.5,0.05,0.2,0.2,500,-6.8281446,0.21859554379113397,
500,0.5,0.05,0.2,0.2,1000,-16.621826,0.2838362816605031,
500,0.5,0.05,0.2,0.5,200,-4.6099315,0.18821092017711458,
500,0.5,0.05,0.2,0.5,500,-26.44645,0.23807543148307922,
500,0.5,0.05,0.2,0.5,1000,-60.328384,0.20387863898379202,
500,0.5,0.05,0.2,0.8,200,1.0325232,0.26573489906725345,
500,0.5,0.05,0.2,0.8,500,0.29432824,0.2563344489415438,
500,0.5,0.05,0.2,0.8,1000,-7.5046487,0.24550636387082103,
500,0.5,0.05,0.3,0.1,200,-27.105473,0.21807264191080988,
500,0.5,0.05,0.3,0.1,500,-70.552704,0.2825610418319037,
500,0.5,0.05,0.3,0.1,1000,-76.70439,0.3163680586909277,
500,0.5,0.05,0.3,0.15,200,-31.13397,0.23485332618089866,
500,0.5,0.05,0.3,0.15,500,-54.038136,0.1941582487093018,
500,0.5,0.05,0.3,0.15,1000,-118.379326,0.212464573623092,
500,0.5,0.05,0.3,0.2,200,2.9903083,0.219915588758218,
500,0.5,0.05,0.3,0.2,500,-38.260033,0.30398909487593817,
500,0.5,0.05,0.3,0.2,1000,-14.924007,0.21696426325391122,
500,0.5,0.05,0.3,0.5,200,-49.157967,0.22931815471214068,
500,0.5,0.05,0.3,0.5,500,-7.8969617,0.19537515778408815,
500,0.5,0.05,0.3,0.5,1000,-9.705971,0.27141431215686534,
500,0.5,0.05,0.3,0.8,200,0.66447157,0.23886747061255276,
500,0.5,0.05,0.3,0.8,500,-4.46858,0.26207141800906775,
500,0.5,0.05,0.3,0.8,1000,-45.1449,0.37098412376068896,
500,0.5,0.05,0.6,0.1,200,-2.8152587,0.2283705378370863,
500,0.5,0.05,0.6,0.1,500,-150.0117,0.1785763167716231,
500,0.5,0.05,0.6,0.1,1000,-19.326271,0.2966013566055638,
500,0.5,0.05,0.6,0.15,200,-10.492523,0.24813985811682437,
500,0.5,0.05,0.6,0.15,500,-47.37627,0.24847706713044004,
500,0.5,0.05,0.6,0.15,1000,-42.950146,0.22811757403941438,
500,0.5,0.05,0.6,0.2,200,5.529396,0.19616930703118143,
500,0.5,0.05,0.6,0.2,500,-2.1436558,0.32039979864546253,
500,0.5,0.05,0.6,0.2,1000,-15.162534,0.31152954174654746,
500,0.5,0.05,0.6,0.5,200,-24.812279,0.2203918811825289,
500,0.5,0.05,0.6,0.5,500,0.18651754,0.20028555419709054,
500,0.5,0.05,0.6,0.5,1000,-12.721525,0.26810261638440963,
500,0.5,0.05,0.6,0.8,200,1.1470385,0.19818577760502587,
500,0.5,0.05,0.6,0.8,500,-11.171972,0.2508949732193284,
500,0.5,0.05,0.6,0.8,1000,-29.85553,0.18400263726442295,
500,0.5,0.05,0.8,0.1,200,6.4932585,0.25274908277349867,
500,0.5,0.05,0.8,0.1,500,-22.601006,0.20184390010236905,
500,0.5,0.05,0.8,0.1,1000,-22.285707,0.19001228863807235,
500,0.5,0.05,0.8,0.15,200,6.8512564,0.27855652755475363,
500,0.5,0.05,0.8,0.15,500,3.4774463,0.2595599430143647,
500,0.5,0.05,0.8,0.15,1000,-6.6092362,0.23233362727999932,
500,0.5,0.05,0.8,0.2,200,-2.8883903,0.3061641882555731,
500,0.5,0.05,0.8,0.2,500,-16.584574,0.2172618749118453,
500,0.5,0.05,0.8,0.2,1000,-48.987232,0.22396067602151,
500,0.5,0.05,0.8,0.5,200,0.527423,0.2686854534095188,
500,0.5,0.05,0.8,0.5,500,-19.650337,0.222880931881115,
500,0.5,0.05,0.8,0.5,1000,-126.651505,0.23828158168195096,
500,0.5,0.05,0.8,0.8,200,0.95580083,0.22234629993557584,
500,0.5,0.05,0.8,0.8,500,0.42101574,0.24410920441734973,
500,0.5,0.05,0.8,0.8,1000,0.39770308,0.2528601041858594,
500,0.5,0.05,0.9,0.1,200,-1.0308766,0.25390346548051057,
500,0.5,0.05,0.9,0.1,500,-2.1708992,0.26913570199119763,
500,0.5,0.05,0.9,0.1,1000,-48.9784,0.1982082810165375,
500,0.5,0.05,0.9,0.15,200,2.383142,0.25196800649414663,
500,0.5,0.05,0.9,0.15,500,-16.024965,0.24502683015575955,
500,0.5,0.05,0.9,0.15,1000,-25.71501,0.2699944071890008,
500,0.5,0.05,0.9,0.2,200,7.4215293,0.265451735481695,
500,0.5,0.05,0.9,0.2,500,-39.896957,0.27093699928747444,
500,0.5,0.05,0.9,0.2,1000,-41.656063,0.2121729712015105,
500,0.5,0.05,0.9,0.5,200,-17.383272,0.227516088869517,
500,0.5,0.05,0.9,0.5,500,-8.139758,0.2711564631986185,
500,0.5,0.05,0.9,0.5,1000,-42.502193,0.28675415257708037,
500,0.5,0.05,0.9,0.8,200,0.71918285,0.29293576683431627,
500,0.5,0.05,0.9,0.8,500,0.71707493,0.2546191759299939,
500,0.5,0.05,0.9,0.8,1000,-0.44058025,0.20046935963730306,
500,0.5,0.1,0.1,0.1,200,-16.330803,0.2502893348912845,
500,0.5,0.1,0.1,0.1,500,-39.39325,0.24017390920498163,
500,0.5,0.1,0.1,0.1,1000,-35.679737,0.28197779242099436,
500,0.5,0.1,0.1,0.15,200,-64.43025,0.24199708647224732,
500,0.5,0.1,0.1,0.15,500,-15.50459,0.2764289261421315,
500,0.5,0.1,0.1,0.15,1000,-62.881405,0.2872111400171844,
500,0.5,0.1,0.1,0.2,200,0.1315407,0.24182176537110198,
500,0.5,0.1,0.1,0.2,500,-54.875534,0.22578764366382184,
500,0.5,0.1,0.1,0.2,1000,-24.964857,0.25764186071609596,
500,0.5,0.1,0.1,0.5,200,0.45507,0.25557577007598203,
500,0.5,0.1,0.1,0.5,500,-13.102083,0.2370056076157688,
500,0.5,0.1,0.1,0.5,1000,-16.303562,0.2429808348954097,
500,0.5,0.1,0.1,0.8,200,0.8450035,0.2759623958064292,
500,0.5,0.1,0.1,0.8,500,0.3838982,0.21926427016732064,
500,0.5,0.1,0.1,0.8,1000,-36.302254,0.16885127290528823,
500,0.5,0.1,0.2,0.1,200,-4.3280296,0.23368614722953637,
500,0.5,0.1,0.2,0.1,500,-52.457935,0.2651245065491658,
500,0.5,0.1,0.2,0.1,1000,-39.67885,0.2688747364803757,
500,0.5,0.1,0.2,0.15,200,-34.511364,0.1913508419644512,
500,0.5,0.1,0.2,0.15,500,-31.34338,0.26461837896376206,
500,0.5,0.1,0.2,0.15,1000,-79.83707,0.19769167411827293,
500,0.5,0.1,0.2,0.2,200,-15.362546,0.1959860896092646,
500,0.5,0.1,0.2,0.2,500,-58.994576,0.20934934341922753,
500,0.5,0.1,0.2,0.2,1000,-34.055397,0.26758644403345655,
500,0.5,0.1,0.2,0.5,200,-26.28365,0.24725156507186583,
500,0.5,0.1,0.2,0.5,500,0.16681851,0.19200763733461232,
500,0.5,0.1,0.2,0.5,1000,-23.355822,0.20509727888936938,
500,0.5,0.1,0.2,0.8,200,-31.90087,0.3288071633676449,
500,0.5,0.1,0.2,0.8,500,0.6749412,0.2679922803133975,
500,0.5,0.1,0.2,0.8,1000,-36.631935,0.30805972760477895,
500,0.5,0.1,0.3,0.1,200,-62.23565,0.253997643152081,
500,0.5,0.1,0.3,0.1,500,-50.005886,0.25510989906687964,
500,0.5,0.1,0.3,0.1,1000,-22.560587,0.22475963496191811,
500,0.5,0.1,0.3,0.15,200,6.24633,0.2631370527381608,
500,0.5,0.1,0.3,0.15,500,-16.418423,0.2955693290076521,
500,0.5,0.1,0.3,0.15,1000,-100.18632,0.23071053395251895,
500,0.5,0.1,0.3,0.2,200,3.583739,0.21418772715274537,
500,0.5,0.1,0.3,0.2,500,-9.474231,0.23636172586959484,
500,0.5,0.1,0.3,0.2,1000,-87.41762,0.272955495037694,
500,0.5,0.1,0.3,0.5,200,-12.75921,0.21099448426089917,
500,0.5,0.1,0.3,0.5,500,0.25880936,0.17233485364860612,
500,0.5,0.1,0.3,0.5,1000,-19.21452,0.2218595699342582,
500,0.5,0.1,0.3,0.8,200,1.4397624,0.2996979899126907,
500,0.5,0.1,0.3,0.8,500,0.276487,0.25083720793266207,
500,0.5,0.1,0.3,0.8,1000,-45.746193,0.2716024543233418,
500,0.5,0.1,0.6,0.1,200,-44.07238,0.22294003625169878,
500,0.5,0.1,0.6,0.1,500,-16.912207,0.25354049449300164,
500,0.5,0.1,0.6,0.1,1000,-26.845463,0.21706022494517485,
500,0.5,0.1,0.6,0.15,200,-8.783372,0.2217791906893358,
500,0.5,0.1,0.6,0.15,500,-58.682503,0.26505647199117277,
500,0.5,0.1,0.6,0.15,1000,-64.68509,0.24093979952967334,
500,0.5,0.1,0.6,0.2,200,-1.7331544,0.2331271115836032,
500,0.5,0.1,0.6,0.2,500,-16.324991,0.27235357938198795,
500,0.5,0.1,0.6,0.2,1000,-36.95864,0.17578345671688578,
500,0.5,0.1,0.6,0.5,200,-4.5887904,0.2624652246798135,
500,0.5,0.1,0.6,0.5,500,-9.814434,0.22177321315489673,
500,0.5,0.1,0.6,0.5,1000,-20.648342,0.23589933636153895,
500,0.5,0.1,0.6,0.8,200,0.9152104,0.1785376056718012,
500,0.5,0.1,0.6,0.8,500,0.8900166,0.23100755834413736,
500,0.5,0.1,0.6,0.8,1000,-18.763212,0.27620639326025337,
500,0.5,0.1,0.8,0.1,200,-4.678128,0.22985027714496947,
500,0.5,0.1,0.8,0.1,500,-63.053417,0.22637472061679975,
500,0.5,0.1,0.8,0.1,1000,-14.579634,0.260446867688263,
500,0.5,0.1,0.8,0.15,200,3.5330188,0.2021717266866007,
500,0.5,0.1,0.8,0.15,500,9.494607,0.2610029297317409,
500,0.5,0.1,0.8,0.15,1000,-4.918944,0.2148270255717138,
500,0.5,0.1,0.8,0.2,200,-2.310109,0.21730828547736464,
500,0.5,0.1,0.8,0.2,500,-13.72033,0.18776457417196912,
500,0.5,0.1,0.8,0.2,1000,-22.583317,0.3037211008339191,
500,0.5,0.1,0.8,0.5,200,1.057129,0.3899784895955849,
500,0.5,0.1,0.8,0.5,500,-1.5738376,0.24382394609458005,
500,0.5,0.1,0.8,0.5,1000,-52.05872,0.28187721934385074,
500,0.5,0.1,0.8,0.8,200,-0.89712286,0.2806861595159346,
500,0.5,0.1,0.8,0.8,500,0.47739834,0.3191255712743902,
